id,x,y
49002070,48.11438,11.537636
49002576,48.114384,11.582567
49008251,48.114477,11.646644
49007459,48.114482,11.645202
49003267,48.114518,11.548553
49008317,48.114522,11.582185
49006899,48.114574,11.530971
49003411,48.114658,11.547046
49003238,48.114669,11.5024
49008067,48.114669,11.5024
49005693,48.114714,11.658844
49007779,48.114829,11.502405
49008005,48.114833,11.502402
49003216,48.114844,11.585132
49003536,48.114844,11.585132
49002393,48.114849,11.548641
49005620,48.114849,11.548641
49007126,48.114943,11.592062
49002696,48.114956,11.598836
49000509,48.115005,11.592696
49004949,48.115005,11.592696
49002938,48.115055,11.648531
49008500,48.115055,11.648531
49003996,48.115113,11.579976
49005237,48.115156,11.584797
49000262,48.115159,11.444806
49007395,48.115208,11.586129
49008118,48.115218,11.638197
49003317,48.115356,11.477007
49005295,48.115387,11.589254
49005306,48.115387,11.589254
49005308,48.115387,11.589254
49005313,48.115387,11.589254
49005328,48.115387,11.589254
49003449,48.115429,11.580157
49003540,48.115429,11.580157
49005674,48.115456,11.657135
49003249,48.11546,11.476807
49003369,48.115474,11.476675
49005630,48.115508,11.58201
49000198,48.115549,11.477221
49008098,48.115602,11.643399
49005401,48.115611,11.638287
49008175,48.115669,11.625346
49007467,48.11571,11.662465
49007296,48.115719,11.660124
49007432,48.115726,11.660169
49005268,48.115734,11.546781
49005264,48.115755,11.604274
49005246,48.115763,11.580515
49003320,48.115835,11.477216
49005884,48.115875,11.548546
49001579,48.115886,11.49238
49005333,48.115894,11.548288
49005267,48.115955,11.548304
49007346,48.115975,11.659555
49004685,48.116046,11.47717
49001674,48.116047,11.491906
49002566,48.116047,11.491906
49007694,48.116172,11.487076
49006880,48.116177,11.557193
49000653,48.11619,11.502436
49003303,48.11619,11.502436
49003340,48.11619,11.502436
49007699,48.11619,11.502436
49004957,48.116198,11.577712
49001290,48.116209,11.572909
49000686,48.116227,11.579618
49004827,48.116245,11.479468
49005179,48.116266,11.566659
49008322,48.116294,11.593854
49005320,48.116334,11.604126
49000760,48.116342,11.501017
49001557,48.116342,11.501017
49005321,48.116374,11.612328
49007247,48.116377,11.669072
49007284,48.116377,11.669072
49007369,48.116377,11.669072
49000637,48.116381,11.580763
49002956,48.116414,11.604467
49005290,48.116414,11.604467
49005331,48.116414,11.604467
49001548,48.116442,11.500838
49001664,48.116442,11.500838
49001828,48.116442,11.500838
49006864,48.116455,11.532639
49005394,48.11651,11.541923
49006976,48.11651,11.541923
49004891,48.116548,11.590399
49008197,48.11655,11.609687
49000647,48.116551,11.539268
49001850,48.116551,11.539268
49001868,48.116551,11.539268
49001906,48.116551,11.539268
49002540,48.116551,11.539268
49003341,48.116551,11.539268
49006682,48.116551,11.539268
49001852,48.116562,11.540008
49001985,48.116628,11.644035
49005174,48.116644,11.533613
49003355,48.116661,11.526013
49007778,48.116667,11.502461
49001335,48.116678,11.571037
49002855,48.116678,11.571037
49006666,48.116741,11.539685
49007676,48.116778,11.636725
49003366,48.116829,11.532954
49003037,48.116836,11.534479
49001592,48.116862,11.526282
49007437,48.116874,11.637578
49007523,48.116874,11.637578
49000381,48.116915,11.535906
49001752,48.116949,11.537042
49001864,48.116957,11.552821
49003348,48.116957,11.552821
49002075,48.117028,11.588399
49007668,48.117041,11.637905
49003374,48.117048,11.484047
49003386,48.117072,11.484006
49008338,48.117172,11.557533
49001661,48.117188,11.546182
49007433,48.117193,11.638792
49007680,48.117193,11.638792
49007691,48.117193,11.638792
49007713,48.117193,11.638792
49007464,48.117219,11.656674
49007088,48.117221,11.69119
49008282,48.117245,11.596864
49001312,48.117273,11.646647
49003398,48.117311,11.552316
49005646,48.117311,11.552316
49003998,48.117358,11.630434
49000921,48.11737,11.601695
49001537,48.11739,11.629908
49008060,48.11739,11.629908
49000488,48.117469,11.477675
49003372,48.117469,11.477675
49003373,48.117469,11.477675
49003389,48.117469,11.477675
49003412,48.117469,11.477675
49003726,48.117469,11.477675
49004181,48.117469,11.477675
49008001,48.117469,11.477675
49005307,48.117513,11.607683
49000270,48.117544,11.502658
49003309,48.117608,11.483921
49008194,48.117626,11.627873
49005139,48.11772,11.540236
49003985,48.117772,11.584747
49007445,48.117795,11.683563
49002451,48.117796,11.61157
49008178,48.117803,11.626797
49008163,48.117803,11.626798
49008183,48.117803,11.626798
49008155,48.11781,11.626845
49003322,48.117857,11.474355
49008133,48.117898,11.627905
49008140,48.117898,11.627905
49008524,48.117898,11.627905
49003357,48.117934,11.507414
49003263,48.117946,11.514154
49005216,48.117962,11.635291
49005312,48.117973,11.548178
49003365,48.118055,11.515597
49003383,48.118055,11.515597
49008147,48.118061,11.628206
49004307,48.118098,11.609323
49001174,48.118124,11.628846
49004259,48.118124,11.628846
49005225,48.118124,11.628846
49007250,48.118132,11.490019
49008211,48.11819,11.630533
49001301,48.118191,11.658152
49002673,48.118191,11.658152
49005203,48.118191,11.658152
49006917,48.118191,11.658152
49007045,48.118191,11.658152
49007311,48.118191,11.658152
49007319,48.118191,11.658152
49007957,48.118191,11.658152
49003487,48.118193,11.600497
49005128,48.118193,11.600497
49003513,48.118216,11.633789
49007043,48.118237,11.633492
49001863,48.118283,11.508203
49008418,48.118295,11.633219
49000112,48.118298,11.633763
49001976,48.118298,11.633763
49008199,48.118298,11.633763
49003384,48.118305,11.487733
49002675,48.118307,11.595323
49003318,48.118338,11.467619
49001492,48.118369,11.544384
49003321,48.118425,11.469498
49003336,48.118435,11.557875
49003349,48.118448,11.515654
49008030,48.118452,11.609137
49001325,48.118452,11.631219
49003446,48.11852,11.487111
49004693,48.118528,11.609113
49000284,48.118537,11.495641
49003191,48.118566,11.541153
49003356,48.118571,11.487649
49003377,48.118582,11.487108
49003416,48.118582,11.487108
49002336,48.118584,11.630242
49005193,48.118584,11.630242
49007295,48.118584,11.630242
49002770,48.118604,11.609734
49006939,48.118604,11.609734
49008159,48.118604,11.609734
49008563,48.118604,11.609734
49004559,48.118608,11.609022
49003297,48.118619,11.500412
49007471,48.118624,11.683226
49005176,48.118636,11.63005
49005206,48.118636,11.63005
49007078,48.118637,11.68342
49003271,48.118662,11.48717
49000477,48.118735,11.576417
49001645,48.11876,11.630436
49004889,48.1188,11.57423
49000240,48.11883,11.477853
49005384,48.11883,11.477853
49008003,48.118839,11.522434
49007501,48.118892,11.515373
49007254,48.1189,11.568748
49001745,48.118983,11.576549
49005200,48.118996,11.558321
49000068,48.119015,11.469836
49005653,48.119038,11.631075
49005640,48.119063,11.548353
49003989,48.119072,11.583703
49005138,48.119083,11.558486
49000725,48.119218,11.583324
49003477,48.119251,11.55795
49007963,48.11929,11.576016
49007968,48.119298,11.572912
49001820,48.119362,11.649675
49001323,48.119372,11.573604
49002291,48.119372,11.573604
49007120,48.1194,11.518045
49008596,48.1194,11.518045
49001874,48.119447,11.529714
49004713,48.119447,11.529714
49003450,48.119547,11.584048
49005878,48.119549,11.550743
49007303,48.119553,11.672186
49007466,48.119554,11.561723
49008253,48.119555,11.501661
49008249,48.119559,11.573141
49005875,48.119587,11.550583
49005123,48.119589,11.557417
49005215,48.119597,11.549113
49006841,48.119597,11.549113
49005210,48.119628,11.627113
49005214,48.119628,11.627113
49008117,48.119633,11.62689
49000096,48.119726,11.548726
49004116,48.119727,11.569537
49000238,48.119732,11.540643
49004921,48.119758,11.571788
49005058,48.119758,11.571788
49005346,48.119758,11.571788
49001330,48.119815,11.665007
49003994,48.11986,11.571979
49000463,48.119877,11.505025
49007252,48.119921,11.572055
49000354,48.119962,11.579479
49004070,48.120025,11.546615
49008255,48.120035,11.627023
49004959,48.120064,11.560694
49003290,48.120132,11.50155
49008104,48.120134,11.684921
49007168,48.120151,11.619814
49000464,48.120166,11.478183
49008166,48.120244,11.630946
49008174,48.120244,11.630946
49008182,48.120244,11.630946
49008217,48.120244,11.630946
49008420,48.120244,11.630946
49002686,48.120307,11.570298
49007898,48.120315,11.573575
49007270,48.120317,11.667918
49008246,48.120397,11.60249
49002506,48.120465,11.604701
49003471,48.120503,11.539683
49007387,48.120503,11.539683
49004233,48.120515,11.570449
49004489,48.120578,11.515052
49000085,48.12058,11.491457
49007759,48.12058,11.491457
49008014,48.12058,11.491457
49008018,48.12058,11.491457
49008039,48.12058,11.491457
49005007,48.120653,11.581987
49001935,48.120667,11.558086
49007780,48.120683,11.491247
49008070,48.120683,11.491247
49000964,48.120695,11.519635
49003324,48.120695,11.519635
49001596,48.120695,11.546473
49001443,48.120697,11.425736
49002882,48.120709,11.576321
49007470,48.120721,11.661008
49007783,48.120746,11.491885
49008111,48.120746,11.491885
49003353,48.120785,11.519179
49006904,48.12082,11.611319
49006908,48.12082,11.611319
49007954,48.12082,11.611319
49005199,48.120837,11.665942
49007740,48.120837,11.665942
49008861,48.120891,11.576312
49005125,48.120917,11.543932
49007208,48.120936,11.561805
49005079,48.120957,11.569621
49000149,48.12098,11.607306
49006972,48.121038,11.606502
49002231,48.121087,11.561373
49005097,48.121115,11.571682
49001669,48.121117,11.487457
49001788,48.121145,11.644854
49007910,48.121202,11.56255
49002730,48.121206,11.560015
49006905,48.121224,11.608652
49006950,48.121224,11.608652
49006963,48.121224,11.608652
49006969,48.121224,11.608652
49005975,48.12127,11.433488
49001060,48.121286,11.433948
49000747,48.121317,11.560079
49001629,48.121342,11.496772
49001734,48.12135,11.598888
49002531,48.121351,11.478622
49004316,48.121383,11.540937
49007130,48.12141,11.571974
49008288,48.121416,11.542374
49008150,48.121483,11.601816
49004605,48.121503,11.579746
49003387,48.12151,11.475961
49004120,48.121514,11.557715
49008334,48.121573,11.64261
49003302,48.121598,11.502402
49003304,48.12161,11.478464
49005425,48.12163,11.54584
49008144,48.121631,11.671153
49004691,48.121653,11.564483
49008148,48.121657,11.631864
49000402,48.1217,11.568586
49008179,48.121725,11.604517
49003382,48.121729,11.548603
49007280,48.121729,11.548603
49005148,48.121739,11.569427
49000311,48.121748,11.49637
49008020,48.121748,11.49637
49008038,48.121748,11.49637
49008045,48.121748,11.49637
49008056,48.121748,11.49637
49008079,48.121748,11.49637
49005406,48.121792,11.559282
49005194,48.121825,11.572597
49000237,48.121832,11.631657
49003262,48.121842,11.502911
49004960,48.121854,11.573407
49007092,48.121854,11.575933
49007918,48.121854,11.575933
49004519,48.121862,11.520401
49008574,48.121902,11.60137
49002533,48.121931,11.568917
49002697,48.121937,11.54392
49002801,48.121941,11.581954
49003346,48.121972,11.558397
49006936,48.122049,11.614626
49007751,48.122049,11.614626
49007010,48.12214,11.548537
49007815,48.12214,11.548537
49000292,48.122193,11.521037
49008072,48.122268,11.495464
49003385,48.122331,11.573635
49002344,48.122424,11.56633
49003244,48.122424,11.56633
49005186,48.122465,11.541162
49006637,48.122487,11.519351
49008955,48.122516,11.597119
49007732,48.122538,11.613064
49007736,48.122538,11.613064
49008089,48.122538,11.613064
49008090,48.122538,11.613064
49000642,48.122544,11.559501
49006633,48.122564,11.568263
49007791,48.122653,11.614875
49003992,48.122714,11.559279
49007823,48.122723,11.559322
49002876,48.12274,11.592121
49002838,48.122755,11.565097
49002892,48.122755,11.565097
49005063,48.122755,11.565097
49005515,48.122755,11.565097
49002921,48.122755,11.56537
49001914,48.122787,11.570529
49002782,48.122806,11.565272
49002561,48.122811,11.562834
49007873,48.122811,11.562834
49000482,48.122812,11.478914
49000155,48.122831,11.50751
49002738,48.122849,11.559433
49002603,48.122849,11.565141
49005560,48.122926,11.596254
49008027,48.122974,11.499788
49000676,48.122992,11.516668
49006695,48.123166,11.577707
49006915,48.123211,11.614539
49008222,48.123213,11.58705
49002475,48.123222,11.549045
49002756,48.123222,11.549045
49007793,48.123222,11.549045
49002060,48.12323,11.518811
49007709,48.123234,11.613235
49008082,48.123234,11.613235
49001962,48.123236,11.554549
49006900,48.123328,11.588496
49002715,48.123401,11.492376
49007818,48.123432,11.614663
49006690,48.123486,11.630287
49000289,48.123584,11.494407
49004235,48.123584,11.494407
49004903,48.123584,11.494407
49001454,48.123601,11.566734
49006938,48.123623,11.566007
49006966,48.123628,11.633944
49000448,48.123663,11.560383
49003285,48.123682,11.491226
49004366,48.123695,11.567402
49004083,48.123745,11.547287
49002453,48.123766,11.557456
49008631,48.123766,11.557456
49003460,48.123779,11.577506
49008022,48.123791,11.494217
49008162,48.123804,11.607745
49008357,48.123829,11.565173
49004161,48.12384,11.49461
49004899,48.12384,11.49461
49005494,48.123872,11.58044
49008906,48.123882,11.575361
49002574,48.123886,11.546783
49006701,48.123886,11.546783
49000250,48.123888,11.564371
49003240,48.123888,11.564371
49006683,48.123888,11.564371
49000474,48.123926,11.494124
49004057,48.123926,11.494124
49007710,48.123926,11.494124
49007776,48.123926,11.494124
49008088,48.123926,11.494124
49004452,48.123966,11.590115
49004194,48.123993,11.494112
49007217,48.124079,11.586932
49004569,48.124083,11.541319
49002462,48.12409,11.580402
49003203,48.12409,11.580402
49007167,48.12409,11.580402
49007901,48.12409,11.580402
49007011,48.1241,11.561013
49007481,48.124104,11.688366
49000169,48.124107,11.494692
49008080,48.124144,11.657169
49007297,48.124148,11.508142
49005524,48.124158,11.54823
49004474,48.124217,11.57928
49005233,48.124282,11.568051
49003264,48.124306,11.508806
49006741,48.124306,11.508806
49002483,48.124318,11.5088
49001560,48.124321,11.432729
49007116,48.12438,11.690185
49008604,48.124389,11.553421
49005112,48.124398,11.561568
49000458,48.124428,11.586183
49001861,48.124464,11.533664
49005379,48.124537,11.563439
49002505,48.124587,11.575628
49000899,48.124627,11.518802
49007712,48.124665,11.612528
49007742,48.124665,11.612528
49007765,48.124665,11.612528
49007402,48.124673,11.588097
49007502,48.124673,11.588097
49004729,48.124707,11.581305
49002773,48.124717,11.545091
49008134,48.124742,11.654918
49008491,48.124742,11.654918
49007265,48.124759,11.570251
49000666,48.124915,11.565769
49005392,48.124935,11.549521
49000071,48.124969,11.549513
49000375,48.124969,11.549513
49002988,48.124969,11.549513
49005465,48.124969,11.549513
49007436,48.124992,11.639066
49003261,48.125003,11.530517
49003334,48.125045,11.53002
49008048,48.125045,11.53002
49007849,48.125056,11.580238
49005710,48.125063,11.582041
49001555,48.12512,11.502773
49003104,48.12513,11.564766
49004167,48.125131,11.549336
49004702,48.125158,11.564746
49008272,48.125158,11.580361
49001081,48.125212,11.530616
49005084,48.125212,11.530616
49003015,48.125226,11.526324
49007356,48.125239,11.658884
49002718,48.125251,11.561881
49002775,48.125251,11.561881
49007392,48.125251,11.561881
49005474,48.125258,11.579894
49002663,48.125261,11.548692
49004036,48.125301,11.493595
49004042,48.125301,11.493595
49004053,48.125301,11.493595
49005269,48.125301,11.493595
49002412,48.125319,11.571826
49004755,48.125348,11.567243
49004987,48.125359,11.567627
49008958,48.125383,11.545352
49008587,48.125454,11.550189
49005301,48.125457,11.511254
49002632,48.12554,11.557486
49007875,48.125576,11.536918
49002699,48.125588,11.604809
49002454,48.125603,11.560946
49003021,48.125608,11.566463
49004975,48.125608,11.566463
49000329,48.125612,11.479161
49006871,48.125643,11.557526
49007019,48.125654,11.576824
49007355,48.125654,11.576824
49001858,48.125673,11.579322
49008164,48.125673,11.579322
49002478,48.125684,11.557485
49005716,48.12572,11.576687
49004739,48.125762,11.559778
49008152,48.125771,11.634156
49008206,48.12578,11.557374
49006887,48.125789,11.580755
49008832,48.125794,11.550632
49000522,48.125801,11.478686
49002460,48.125817,11.560262
49007386,48.125825,11.557361
49002628,48.125901,11.583995
49003447,48.125901,11.583995
49005922,48.125908,11.557181
49008248,48.125911,11.645066
49008353,48.125911,11.645066
49004393,48.125915,11.542259
49004318,48.125924,11.550601
49007474,48.12594,11.695775
49008380,48.125965,11.5573
49001315,48.125989,11.585426
49007333,48.125992,11.585322
49001643,48.126007,11.580361
49008054,48.126007,11.580361
49008231,48.126007,11.580361
49007511,48.126013,11.576303
49005048,48.126036,11.525529
49005531,48.126056,11.580439
49000369,48.126081,11.558119
49007803,48.126081,11.558119
49000347,48.126113,11.551468
49001028,48.126113,11.551468
49004226,48.126113,11.551468
49004798,48.126113,11.551468
49005360,48.126113,11.551468
49003308,48.126119,11.56999
49002446,48.126125,11.621638
49007939,48.126153,11.591709
49008119,48.12616,11.655172
49008121,48.12616,11.655172
49008122,48.12616,11.655172
49008149,48.12616,11.655172
49004107,48.126164,11.502909
49000277,48.126176,11.55166
49003273,48.126176,11.55166
49005326,48.126176,11.55166
49005133,48.126185,11.540292
49007461,48.126226,11.573467
49006858,48.126232,11.55332
49006923,48.126262,11.573403
49003332,48.126265,11.526588
49002714,48.126309,11.55211
49002764,48.12631,11.529511
49002748,48.126339,11.530641
49007135,48.126349,11.569613
49000393,48.126375,11.543258
49008165,48.126402,11.558062
49000399,48.126408,11.577105
49006861,48.126408,11.577105
49005702,48.126472,11.552235
49008036,48.126481,11.639763
49002815,48.126512,11.569013
49006990,48.126517,11.547993
49003272,48.126544,11.487876
49000465,48.126557,11.571151
49004491,48.126561,11.577794
49002224,48.126605,11.583232
49008218,48.126611,11.655388
49000188,48.126612,11.640633
49003312,48.126619,11.549943
49005459,48.126643,11.583338
49001586,48.12665,11.640376
49003247,48.126663,11.522839
49002479,48.126705,11.548492
49008975,48.126719,11.532204
49000154,48.126752,11.578499
49004196,48.126762,11.547612
49003223,48.126767,11.538906
49008128,48.126767,11.655438
49002474,48.126768,11.577654
49008047,48.126768,11.577654
49008083,48.126773,11.663772
49001243,48.126793,11.533319
49007058,48.126853,11.548191
49002713,48.126867,11.548442
49004230,48.126918,11.585111
49005541,48.126924,11.548388
49000168,48.126981,11.512389
49002861,48.126985,11.531841
49005377,48.126991,11.578567
49005037,48.126997,11.582647
49006912,48.127024,11.55967
49000427,48.127053,11.57
49008143,48.127053,11.57
49001624,48.127071,11.501724
49001348,48.127083,11.548347
49008032,48.127104,11.634923
49001898,48.127216,11.583139
49008015,48.127216,11.63632
49008031,48.127216,11.63632
49008033,48.127216,11.63632
49008040,48.127216,11.63632
49008044,48.127216,11.63632
49008049,48.127216,11.63632
49008076,48.127216,11.63632
49008120,48.127216,11.63632
49008146,48.127216,11.63632
49008250,48.127216,11.63632
49003422,48.127228,11.584094
49003413,48.127232,11.544495
49000441,48.127246,11.54721
49000912,48.127246,11.54721
49002585,48.127246,11.54721
49004063,48.127259,11.568984
49002692,48.1273,11.553863
49004533,48.1273,11.555979
49008037,48.127343,11.634794
49008043,48.127343,11.634794
49007896,48.12736,11.597207
49004547,48.127367,11.654754
49006721,48.12737,11.524551
49007850,48.127377,11.576731
49001883,48.127473,11.566838
49002339,48.127473,11.566838
49005433,48.127473,11.566838
49005952,48.127473,11.566838
49006922,48.127473,11.566838
49000664,48.127561,11.52349
49007878,48.127567,11.583195
49000108,48.127572,11.558612
49002582,48.127598,11.576068
49005456,48.127618,11.551329
49000159,48.127624,11.517785
49002272,48.127625,11.597997
49008010,48.127625,11.597997
49002557,48.127627,11.567368
49006952,48.127673,11.580854
49005322,48.127682,11.583329
49005363,48.127682,11.584551
49005681,48.127691,11.580246
49000084,48.1277,11.524229
49002528,48.127709,11.586892
49007775,48.127722,11.607665
49008349,48.127722,11.607665
49004406,48.12775,11.493176
49005351,48.127751,11.576133
49004069,48.127756,11.493229
49004624,48.127756,11.493229
49007781,48.127772,11.511756
49004223,48.127807,11.479601
49000134,48.127845,11.589446
49004368,48.127863,11.573218
49007077,48.127863,11.573218
49000258,48.127866,11.573225
49006715,48.12787,11.567275
49005396,48.127891,11.546255
49001920,48.127911,11.583542
49007081,48.127928,11.674658
49000175,48.127933,11.550756
49001452,48.127951,11.513329
49001324,48.127958,11.582483
49002578,48.127961,11.577201
49002883,48.127968,11.590858
49003977,48.127979,11.583405
49005549,48.127995,11.576801
49005461,48.128009,11.55103
49005635,48.128009,11.55103
49005018,48.128019,11.576803
49002338,48.128027,11.545565
49004124,48.128054,11.555574
49001650,48.128054,11.60388
49001721,48.128059,11.480612
49000907,48.12808,11.524676
49000332,48.128108,11.544982
49002761,48.128137,11.544916
49001486,48.128145,11.450725
49000233,48.128152,11.559268
49002399,48.128161,11.57498
49002555,48.128185,11.594459
49008002,48.128229,11.604772
49003236,48.128248,11.563474
49004164,48.128298,11.489177
49006644,48.128319,11.534754
49008239,48.128319,11.534754
49002281,48.12834,11.57718
49004826,48.12834,11.57718
49005606,48.128341,11.556118
49003516,48.128352,11.59897
49002265,48.128383,11.570661
49007952,48.128395,11.564423
49008185,48.128423,11.630572
49003327,48.128444,11.484764
49001896,48.128466,11.570042
49004144,48.128468,11.487755
49004815,48.128484,11.598552
49001540,48.128485,11.596666
49003146,48.128518,11.630474
49004347,48.128527,11.569668
49004218,48.128561,11.478873
49007588,48.128568,11.593936
49007388,48.128596,11.584506
49002840,48.128644,11.545586
49004028,48.128644,11.545586
49005516,48.12869,11.555737
49007842,48.12876,11.556652
49008196,48.128767,11.656878
49005003,48.128799,11.555762
49005077,48.128799,11.555762
49005706,48.128799,11.555762
49002660,48.128827,11.556928
49002760,48.128838,11.560056
49003058,48.12887,11.556967
49002518,48.128876,11.560202
49002282,48.128878,11.573017
49003484,48.128878,11.573017
49008125,48.128878,11.573017
49008110,48.128885,11.642878
49004783,48.128896,11.56812
49005324,48.12893,11.571237
49002750,48.128959,11.571967
49004468,48.128959,11.571967
49003949,48.128964,11.651827
49008311,48.129007,11.569685
49004129,48.129025,11.54395
49003210,48.129028,11.579769
49002076,48.129044,11.576723
49005184,48.12908,11.628438
49007444,48.12908,11.628438
49006675,48.129123,11.578831
49000170,48.129139,11.507431
49004247,48.129139,11.507431
49004369,48.129139,11.507431
49008205,48.129161,11.651244
49004989,48.129175,11.55764
49004854,48.129189,11.569369
49005446,48.129207,11.553412
49006857,48.129233,11.593206
49005356,48.129237,11.626473
49007788,48.129264,11.515825
49000247,48.129336,11.480208
49001617,48.129336,11.480208
49004323,48.129337,11.567891
49000126,48.129347,11.507022
49000232,48.129354,11.598824
49008301,48.129354,11.598824
49005036,48.129375,11.552941
49008405,48.129376,11.585232
49007988,48.129386,11.567989
49004711,48.129396,11.561092
49006982,48.129433,11.57111
49000426,48.129434,11.587941
49003351,48.129434,11.587941
49004310,48.129434,11.587941
49007547,48.129447,11.699524
49004171,48.129456,11.492357
49008982,48.12949,11.597474
49007374,48.129532,11.596786
49001408,48.12963,11.558463
49001011,48.129647,11.435669
49005319,48.129651,11.55737
49002999,48.129747,11.578542
49001857,48.129767,11.560764
49002559,48.129769,11.516914
49004465,48.129784,11.48206
49000283,48.12981,11.488927
49004470,48.12982,11.490669
49007895,48.129822,11.57572
49000615,48.12985,11.572974
49003521,48.129858,11.488622
49004086,48.129858,11.488622
49004147,48.129858,11.488622
49005376,48.129884,11.584266
49007171,48.129922,11.553549
49004210,48.129935,11.580474
49005579,48.129955,11.585791
49006881,48.129955,11.585791
49007821,48.129955,11.585791
49002091,48.129965,11.591921
49005407,48.129979,11.585726
49000682,48.129981,11.557874
49001300,48.129981,11.557874
49004080,48.129981,11.557874
49005442,48.129981,11.557874
49007671,48.129981,11.557874
49007871,48.129981,11.557874
49008068,48.130003,11.572032
49003034,48.130033,11.568117
49004818,48.130033,11.568117
49005004,48.130033,11.568117
49004200,48.130062,11.488603
49007920,48.130062,11.555761
49003995,48.130063,11.553801
49004678,48.130063,11.553801
49006932,48.130063,11.553801
49008953,48.130082,11.553485
49005081,48.130092,11.555971
49007234,48.130093,11.571956
49008984,48.130095,11.553584
49000325,48.130099,11.482331
49007028,48.130103,11.554441
49008026,48.130104,11.501309
49004990,48.130118,11.573442
49004386,48.130144,11.580571
49004079,48.130146,11.570439
49007283,48.130146,11.570439
49008201,48.130154,11.622228
49002415,48.130165,11.573641
49004476,48.130165,11.573641
49007090,48.130165,11.573641
49008843,48.130185,11.555483
49005318,48.130201,11.62339
49004666,48.130249,11.578257
49005641,48.130261,11.571556
49006885,48.130294,11.578149
49007063,48.130343,11.573551
49000445,48.130357,11.586297
49002520,48.130357,11.586297
49002429,48.130414,11.591238
49007727,48.130431,11.517902
49008968,48.130455,11.566031
49004950,48.13051,11.540313
49002658,48.130528,11.632479
49008905,48.130577,11.557188
49005669,48.130675,11.575966
49007852,48.130699,11.616143
49008184,48.130719,11.631631
49006693,48.130728,11.630322
49003440,48.130878,11.58763
49004824,48.130929,11.553668
49006896,48.130929,11.553668
49000027,48.130976,11.561946
49008195,48.130994,11.621837
49001781,48.13101,11.59621
49000157,48.131021,11.506954
49008235,48.131031,11.644356
49000689,48.131033,11.507036
49000998,48.131082,11.506748
49001345,48.131103,11.575096
49005160,48.131103,11.575096
49005289,48.131103,11.575096
49008920,48.131103,11.575096
49008229,48.131113,11.65864
49008167,48.131183,11.628439
49008221,48.131183,11.628439
49005375,48.131208,11.56746
49007482,48.131239,11.671267
49000695,48.131256,11.495559
49008209,48.131295,11.671657
49005439,48.131313,11.573466
49005557,48.131313,11.573466
49001545,48.131332,11.587816
49001603,48.131332,11.587816
49001667,48.131332,11.587816
49002392,48.131332,11.587816
49002717,48.131332,11.587816
49002854,48.131332,11.587816
49003024,48.131332,11.587816
49004442,48.131332,11.587816
49004529,48.131332,11.587816
49004631,48.131332,11.587816
49004997,48.131332,11.587816
49007096,48.131332,11.587816
49007866,48.131332,11.587816
49008283,48.131332,11.587816
49008989,48.131332,11.587816
49004511,48.131352,11.502835
49008361,48.131352,11.598295
49001639,48.131393,11.562654
49005536,48.131415,11.589849
49008935,48.131415,11.589849
49002592,48.131418,11.587557
49007435,48.131442,11.587774
49000038,48.131462,11.575913
49000467,48.131476,11.575874
49006916,48.131582,11.598658
49008256,48.131582,11.598658
49004458,48.131593,11.498406
49000144,48.131636,11.553518
49000145,48.131655,11.513332
49005391,48.131669,11.558442
49006956,48.131678,11.642394
49005352,48.131692,11.58622
49008644,48.131692,11.58622
49002858,48.131706,11.588563
49002767,48.131749,11.553408
49000433,48.131771,11.613699
49002366,48.131781,11.572373
49005485,48.131781,11.572373
49004322,48.131811,11.591818
49000674,48.131817,11.51327
49007175,48.131842,11.520995
49000459,48.131854,11.589759
49002645,48.131887,11.55322
49005402,48.131887,11.55322
49005583,48.131887,11.55322
49008319,48.131887,11.55322
49008581,48.131887,11.55322
49008154,48.131898,11.579586
49004920,48.131961,11.495239
49005155,48.131983,11.578603
49004588,48.131986,11.566566
49000906,48.132029,11.55372
49002285,48.132029,11.55372
49002863,48.132029,11.55372
49007323,48.132029,11.55372
49008365,48.132029,11.55372
49008716,48.132029,11.55372
49005405,48.132072,11.543673
49005011,48.132079,11.61648
49008107,48.132081,11.653284
49008161,48.132081,11.653284
49008545,48.132081,11.653284
49005532,48.132101,11.583913
49002487,48.132133,11.502709
49004754,48.132151,11.554228
49002757,48.132154,11.594403
49003406,48.132186,11.553162
49006968,48.132188,11.543469
49004078,48.132189,11.493724
49004084,48.132189,11.493724
49004165,48.132189,11.493724
49004173,48.132189,11.493724
49008091,48.132189,11.493724
49003952,48.132201,11.584837
49001785,48.132224,11.504373
49000683,48.132254,11.520152
49008099,48.132255,11.500259
49004758,48.132314,11.571527
49004160,48.13232,11.556087
49008916,48.132321,11.578688
49007158,48.132334,11.70086
49006947,48.132337,11.59075
49004462,48.132363,11.493559
49004013,48.132365,11.686032
49005428,48.132377,11.584334
49007107,48.132377,11.584334
49000339,48.13238,11.582861
49005404,48.132386,11.564348
49004978,48.132408,11.566917
49003300,48.132414,11.595809
49007692,48.132446,11.556537
49002704,48.132451,11.587681
49008658,48.132482,11.546931
49005691,48.132494,11.564709
49004488,48.132518,11.589131
49000151,48.132519,11.517925
49008236,48.132528,11.566957
49005092,48.132529,11.568629
49003009,48.132549,11.558407
49000690,48.132635,11.515326
49007738,48.132647,11.499587
49007808,48.132652,11.601406
49005703,48.132665,11.565002
49002251,48.132699,11.553592
49005372,48.132699,11.553592
49006716,48.132699,11.553592
49008004,48.132699,11.553592
49008807,48.132699,11.553592
49001889,48.132705,11.533149
